"","biannual_date","key","biannual_cases_C","biannual_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
"2584",2012-04-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",653,0.0287993586425781,4.46531987462541,7,50,296.913779587151,0.238346732051335
"2585",2012-04-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",775,0.0392630923461914,2.70799367246716,7,52,296.787317197433,0.19787281206073
"2586",2012-04-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1148,0.0375415565795898,4.02951443433071,7,32,297.091584221685,0.178242247831608
"2587",2012-04-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",635,0.0130938120727539,2.90542177516875,7,51,297.025700002873,0.223347432476074
"2588",2012-04-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",617,0.0200786608886719,1.70724991263165,7,53,297.158952597706,0.204219697891871
"2589",2012-04-01,70,9,9,"1","1","1","1","1","1","1","1","1","1",1985,2.18493706249999,25.7031697834216,1,61,297.633730377234,0.163916141709262
"2590",2012-04-01,71,3,3,"1","1","1","1","1","1","1","1","1","1",1120,0.550135027648924,17.1371175093842,1,66,297.60804638427,0.116964856967019
"2591",2012-04-01,72,3,3,"1","1","1","1","1","1","1","1","1","1",365,0.10594982598877,6.70216925321884,1,68,297.625101642532,0.166506619468222
"2592",2012-04-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",458,0.211269297058105,18.2447061888913,1,69,297.709479258033,0.126432492291364
"2593",2012-04-01,74,5,5,"1","1","1","1","1","1","1","1","1","1",1013,2.65811611529542,32.4038841460321,1,58,297.816593707725,0.0518627892415988
"2594",2012-04-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",152,0,2.46060517917001,5,59,297.75853099614,0.133458458445065
"2595",2012-04-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",161,0.100964873046875,28.2105849995525,1,60,297.768561827511,0.122041244205445
"2596",2012-04-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",125,0.856479897462138,21.0311196481607,2,61,297.62612636081,0.129240640772305
"2597",2012-04-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",4325,2.18493706249999,29.4766311962174,1,61,297.633730377234,0.150625643732836
"2598",2012-04-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",287,0.242139297790527,17.1041989829038,1,62,297.498936186213,0.129749423887393
"2599",2012-04-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",243,0.0210451610107422,28.3322406201453,2,63,297.596007210152,0.138835346064324
"2600",2012-04-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",320,0,27.2175133412137,1,64,297.673822934824,0.148865985995788
"2601",2012-04-01,82,9,9,"0","0","0","0","0","0","1","1","1","1",796,0.123656632263184,24.2956609234837,4,65,297.532002812503,0.118629944396896
"2602",2012-04-01,83,5,5,"1","1","1","1","1","1","1","1","1","1",311,0.152310692077637,17.2783759337322,1,67,297.694680480818,0.132077209782505
"2603",2012-04-01,84,4,4,"0","0","0","1","1","1","1","1","1","1",593,0.215259076219745,19.0702716594935,2,25,297.715328562018,0.139153133908034
"2604",2012-04-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",133,0.130428538574219,12.4560624594872,2,67,297.680917708473,0.140877899238121
"2605",2012-04-01,86,3,3,"0","0","0","0","0","0","1","1","1","1",216,0.140925133789063,8.86151240469151,4,70,297.75837850263,0.116553243120532
"2606",2012-04-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2827.29449768705,2.18493706249999,25.4270849025848,2,61,297.633730377234,0.163916141709262
"2607",2012-04-01,88,15,15,"0","0","0","0","0","0","0","0","0","0",1283,0.483203903442382,3.2958987771896,0,40,293.199307392939,0.469866051320495
"2608",2012-04-01,89,1,1,"0","0","0","0","0","0","0","0","0","0",533,0.0235648869628906,0.963428008428119,0,43,294.925928089807,0.284135987328608
"2609",2012-04-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",533,0.020928764831543,2.36593821158352,0,40,292.590763807582,0.457729480129154
"2610",2012-04-01,91,1,1,"0","0","0","0","0","0","0","0","0","0",355,0.039279419128418,1.74568057166605,0,41,295.837887787286,0.296424675352964
"2611",2012-04-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",177,0,1.8431623527552,0,42,293.902517091472,0.408535281001962
"2612",2012-04-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",28.7775902929798,0,1.27031995105029,0,45,296.370340286177,0.244451260709551
"2613",2012-04-01,94,0,0,"0","0","0","0","0","0","0","0","0","0",325,0,0.432024655151367,0,43,294.543332526985,0.358019272944998
"2614",2012-04-01,95,2,2,"0","0","0","0","0","0","0","0","0","0",540,0.00786692443847656,1.27442186614991,0,48,297.098027273138,0.176800260231098
"2615",2012-04-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",171,0,1.06114220531293,0,44,296.971310402582,0.208724499634266
"2616",2012-04-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",358,0,0.404615654602051,0,46,297.276836961962,0.148382950141248
"2617",2012-04-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",377,0,0.532712246987017,0,47,296.693215867638,0.142936352283721
"2618",2012-04-01,99,5,5,"1","1","1","1","1","1","1","1","1","1",7976.23169959836,15.5497661082777,30.7020250760677,1,1,297.642096001777,0.1908041552263
"2619",2012-04-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",14136,16.0077510845002,31.1177619760325,1,1,297.64467451331,0.166634023969179
"2620",2012-04-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",41242.4276775593,16.5908658312925,32.5036922988646,2,1,297.64320917346,0.207102917739678
"2621",2012-04-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",180,0,8.15572286805537,3,56,294.710257572978,0.312316188879365
"2622",2012-04-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",79,0.0174573179931641,2.149011506014,7,32,297.052711721237,0.20310431121294
"2623",2012-04-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",176,0,3.2820931022997,3,71,297.690281282742,0.15937906591626
"2624",2012-04-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.0694025361054,31.044594689386,1,1,297.643592511311,0.212440824459179
"2625",2012-04-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.0694025361054,31.044594689386,1,1,297.643592511311,0.212440824459179
"2626",2012-10-01,1,0,0,"1","1","1","1","1","1","1","1","1","1",16567,16.7832641014075,32.6989418201278,1,1,298.730259704175,0.673709720851777
"2627",2012-10-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",414,15.9739279885072,32.1305828850499,1,1,298.730584830706,0.674000266848274
"2628",2012-10-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1479,0,14.5238153363094,4,4,298.642593580967,0.679596791379136
"2629",2012-10-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",835,13.6509906396032,31.7398252698648,1,1,298.718267330136,0.66290183921142
"2630",2012-10-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",223,0,1.69662567053222,7,27,298.74142970732,0.4608518860421
"2631",2012-10-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1073,0,1.56929475708008,7,6,298.818114018309,0.59162891857962
"2632",2012-10-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",96,0,1.14012028961876,0,2,298.82989929854,0.369781528019517
"2633",2012-10-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",462,0,0.446146986755371,0,7,298.744351894861,0.450370170938324
"2634",2012-10-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",1242,15.6146663767546,31.7598895159952,1,1,298.726852485749,0.613760680640564
"2635",2012-10-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",784,2.02891008598465,41.9201425272069,2,3,298.716433480735,0.601057362189503
"2636",2012-10-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",887,1.22548045049523,29.839033739957,3,3,298.719693055758,0.520333668122989
"2637",2012-10-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",525,4.66713352280368,34.1198976153557,2,3,298.723371908913,0.529196523043171
"2638",2012-10-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",987.350642987421,14.7308742654651,31.031391876777,1,1,298.725920199361,0.485764621546842
"2639",2012-10-01,14,6,6,"0","1","1","1","1","1","1","1","1","1",26773,17.3073064100736,33.4204727000034,2,1,298.730395174027,0.520517306981137
"2640",2012-10-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",429,9.11226785179465,32.2181057325857,2,1,298.730395174027,0.554649589406129
"2641",2012-10-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",229,0.523279589215448,36.3050258653412,2,11,298.685204218793,0.541232500869857
"2642",2012-10-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",621,0,54.1515727163979,1,10,298.653966190905,0.661046515130456
"2643",2012-10-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",333,0,49.4773625702541,1,8,298.686857146829,0.534144079959959
"2644",2012-10-01,19,4,4,"0","1","1","1","1","1","1","1","1","1",3032,16.1983215154002,34.2675550859175,2,1,298.730395174027,0.580248801224873
"2645",2012-10-01,20,2,2,"0","0","0","0","0","0","1","1","1","1",976,0.0445013259887695,18.8814203872232,4,11,298.675765722517,0.581045533225437
"2646",2012-10-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",258,0,22.0965710439227,4,5,298.586966783305,0.526253748453134
"2647",2012-10-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",459,0,34.0326161895663,3,5,298.655552064261,0.606399981146171
"2648",2012-10-01,23,3,3,"0","0","0","0","0","1","1","1","1","1",2226,0.56631226220703,14.0456902514877,3,35,298.574092009166,0.555167359289885
"2649",2012-10-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",420,0,41.3405458889407,1,10,298.62904743539,0.560733480075807
"2650",2012-10-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",218,0.00523592651367188,5.8000782243437,3,37,298.572168872335,0.647069351806191
"2651",2012-10-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",119,0,4.73694166847354,4,22,298.56036034678,0.504693126427291
"2652",2012-10-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",648,0,17.5593656763444,1,38,298.514573163921,0.630897088087881
"2653",2012-10-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",294,0,0.922827175605804,6,39,298.439520647719,0.65577903309234
"2654",2012-10-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",276,0.00523592651367188,6.03082867002622,4,37,298.567633713838,0.570638637171669
"2655",2012-10-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",309,0,4.84070255857887,5,22,298.557681006352,0.553074299013606
"2656",2012-10-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",436,0.102998569091797,1.82374071552711,6,36,298.484136137935,0.561253263801349
"2657",2012-10-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",223,0,4.88023541143414,5,22,298.539685436312,0.653393306350528
"2658",2012-10-01,34,16,16,"1","1","1","1","1","1","1","1","1","1",1038,0.624069109313966,24.0431165187906,1,24,298.481836502079,0.460396237000247
"2659",2012-10-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",167,0.00524781896972656,1.31297002835406,7,29,298.394848917592,0.557030260632468
"2660",2012-10-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",150,0,0.128729556500603,7,34,298.359409566413,0.462973290974903
"2661",2012-10-01,37,12,12,"1","1","1","1","1","1","1","1","1","1",1107,0.682158344055175,22.7534480844671,1,26,298.410587669705,0.384685541804316
"2662",2012-10-01,38,19,19,"1","1","1","1","1","1","1","1","1","1",1076,0.494312127685548,24.1663129439166,1,25,298.415769116912,0.509539882348577
"2663",2012-10-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",173,0,1.07474502850605,6,31,298.474394419781,0.496229373745008
"2664",2012-10-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",72,0,0.652531015111826,5,33,298.525564901527,0.558947253130656
"2665",2012-10-01,41,4,4,"1","1","1","1","1","1","1","1","1","1",402,0.191344604675293,43.3787094470785,1,30,298.602475388939,0.49451270419555
"2666",2012-10-01,42,4,4,"0","0","0","0","0","0","1","1","1","1",220,0.00174784478759766,11.1241453865756,4,28,298.502653577431,0.429553103015898
"2667",2012-10-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",222,0,0.136126896437462,0,12,298.156745183193,0.390877342215847
"2668",2012-10-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",496,0,12.6030183360217,4,9,298.534133782791,0.54754839898823
"2669",2012-10-01,45,9,9,"1","1","1","1","1","1","1","1","1","1",6057,1.3095914866333,13.3968745068426,1,13,296.44850376631,0.78188287473438
"2670",2012-10-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",232,0.0618613255004883,1.83596960296894,4,16,296.937863120154,0.659882003820317
"2671",2012-10-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",256,0.0557471829223633,2.45567692782653,1,17,295.460514056843,0.572573293333422
"2672",2012-10-01,48,6,6,"1","1","1","1","1","1","1","1","1","1",531,0.221465205505371,11.2018660519523,1,19,297.963962028555,0.653661329180609
"2673",2012-10-01,49,0,0,"1","1","1","1","1","1","1","1","1","1",403,0,12.8669297997869,1,14,298.150225193148,0.588159777106333
"2674",2012-10-01,50,2,2,"1","1","1","1","1","1","1","1","1","1",328,0,11.1099855388799,1,23,298.201899791989,0.635747914650118
"2675",2012-10-01,51,8,8,"0","0","0","0","0","1","1","1","1","1",295,0.143063439697266,2.99320307008703,3,18,298.411423509914,0.388309519687601
"2676",2012-10-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",328,0,7.27006976932925,1,20,298.171559943939,0.502774512530353
"2677",2012-10-01,53,3,3,"1","1","1","1","1","1","1","1","1","1",220,0.174401187133789,5.56214773616013,1,21,298.143152698147,0.601208570664548
"2678",2012-10-01,54,2,2,"0","0","0","0","0","0","1","1","1","1",97,0.02181068359375,1.86745326751254,4,15,298.425750285769,0.579176561876096
"2679",2012-10-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1105.65186851969,1.3095914866333,12.7631976015,1,13,296.439608313984,0.749208553597445
"2680",2012-10-01,56,12,12,"0","0","0","0","0","0","0","0","1","1",3171,1.04425747058106,5.01114821596994,6,55,297.252412756622,0.725343876679187
"2681",2012-10-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1615,0,6.02725850184275,6,54,297.968924273177,0.621246958620814
"2682",2012-10-01,58,0,0,"0","0","0","0","0","0","0","0","1","1",655,0,5.51743198332307,6,57,297.179795714576,0.522295241761732
"2683",2012-10-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",849,1.04425747058106,8.82533783272045,5,55,297.277934412371,0.692113984500492
"2684",2012-10-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",232,1.04396886526119,17.2525260443305,2,56,296.560087979385,0.700903994497824
"2685",2012-10-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",515,0,14.7012241957577,3,56,297.033479758263,0.765898564109255
"2686",2012-10-01,62,2,2,"0","0","0","0","0","0","0","0","0","1",1547,0.384092583251953,13.1771185105117,7,49,298.173464481504,0.462279625073466
"2687",2012-10-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",692,0.130795213806152,9.64787146692182,3,19,297.87325174459,0.711268003617464
"2688",2012-10-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",4179,0.301839568969727,9.75256082445996,6,54,298.057609002804,0.604725242152339
"2689",2012-10-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",677,0.0296720698242188,4.46531987462541,7,50,298.119201454503,0.614278156254733
"2690",2012-10-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",805,0.0392630923461914,2.70799367246716,7,52,298.015870994885,0.510315628356988
"2691",2012-10-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1194,0.0375415565795898,4.02951443433071,7,32,298.257950272865,0.476668413170511
"2692",2012-10-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",655,0.0139667334594727,2.90542177516875,7,51,298.212091786985,0.58378815247014
"2693",2012-10-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",638,0.0200786608886719,1.94448839373397,7,53,298.316160986997,0.557368247439285
"2694",2012-10-01,70,4,4,"1","1","1","1","1","1","1","1","1","1",2045,2.24894249060057,25.7031697834216,1,61,298.356232434903,0.42041014548603
"2695",2012-10-01,71,11,11,"1","1","1","1","1","1","1","1","1","1",1136,0.571159188842771,20.7172995788456,1,66,298.315601673146,0.358163358103021
"2696",2012-10-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",372,0.10945236895752,7.00909207205572,1,68,298.353827679917,0.499715486822792
"2697",2012-10-01,73,2,2,"1","1","1","1","1","1","1","1","1","1",470,0.211269297058105,18.2447061888913,1,69,298.375372530173,0.367271558673754
"2698",2012-10-01,74,11,11,"1","1","1","1","1","1","1","1","1","1",1028,2.8030114416504,32.4368921857075,1,58,298.335002375176,0.160138986806996
"2699",2012-10-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",160,0,2.54402999020517,5,59,298.28856829416,0.402852090754071
"2700",2012-10-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",165,0.100964873046875,28.9081212627137,1,60,298.31817571126,0.365135764429194
"2701",2012-10-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",135,0.865247734986552,21.0311196481607,2,61,298.349030331648,0.334070741523909
"2702",2012-10-01,78,0,0,"1","1","1","1","1","1","1","1","1","1",4455,2.24894249060057,29.4766311962174,1,61,298.356232434903,0.386322836392568
"2703",2012-10-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",293,0.244771047363281,18.3335186486641,1,62,298.151446723946,0.360311583094453
"2704",2012-10-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",254,0.0210451610107422,28.3322406201453,2,63,298.29679757059,0.364206271780188
"2705",2012-10-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",329,0,27.6392826069861,1,64,298.366488278777,0.396550816262875
"2706",2012-10-01,82,9,9,"0","0","0","0","0","0","1","1","1","1",819,0.127164608215332,24.5207929416962,4,65,298.232635603872,0.321645445481525
"2707",2012-10-01,83,3,3,"1","1","1","1","1","1","1","1","1","1",319,0.175069900085449,18.1420397964668,1,67,298.411125737988,0.407537649655855
"2708",2012-10-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",610,0.21700948228664,20.0589898736046,2,25,298.425998182202,0.434596926163822
"2709",2012-10-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",139,0.153187746582031,13.4804423384174,2,67,298.393737228379,0.445583252374174
"2710",2012-10-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",226,0.183815650085449,9.54226413811793,4,70,298.440933630779,0.387881994522184
"2711",2012-10-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2827.29449768705,2.24894249060057,25.4270849025848,2,61,298.356232434903,0.42041014548603
"2712",2012-10-01,88,10,10,"0","0","0","0","0","0","0","0","0","0",1299,0.495414826904297,3.44635652643684,0,40,294.771679492692,1.16988984282766
"2713",2012-10-01,89,3,3,"0","0","0","0","0","0","0","0","0","0",547,0.0253104281005859,1.03368737914154,0,43,296.321250710622,0.728997066604159
"2714",2012-10-01,90,3,3,"0","0","0","0","0","0","0","0","0","0",547,0.020928764831543,2.49761227705246,0,40,294.205253027429,1.10160137868641
"2715",2012-10-01,91,5,5,"0","0","0","0","0","0","0","0","0","0",361,0.0497538159790039,1.74568057166605,0,41,297.132882542479,0.751773408331146
"2716",2012-10-01,92,1,1,"0","0","0","0","0","0","0","0","0","0",181,0,1.87134871742949,0,42,295.411657356834,1.04127031610743
"2717",2012-10-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",29.0937709055174,0,1.27031995105029,0,45,297.524282191602,0.593541303754546
"2718",2012-10-01,94,4,4,"0","0","0","0","0","0","0","0","0","0",332,0,0.543298670959712,0,43,295.974968379533,0.915573778435414
"2719",2012-10-01,95,2,2,"0","0","0","0","0","0","0","0","0","0",551,0.0148597584228516,1.75956701446533,0,48,298.126954647539,0.479519859110726
"2720",2012-10-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",178,0,1.20424966870117,0,44,298.024416885126,0.53129293376269
"2721",2012-10-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",364,0,0.404615654602051,0,46,297.837543233821,0.428984319278914
"2722",2012-10-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",384,0,0.532712246987017,0,47,297.303310916676,0.387570816068494
"2723",2012-10-01,99,20,20,"1","1","1","1","1","1","1","1","1","1",7976.23169959836,16.3476932074596,32.1162014519168,1,1,298.729197645595,0.605641212040517
"2724",2012-10-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",14570,16.6523355483327,32.7874839770029,1,1,298.729877329594,0.527841806461905
"2725",2012-10-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",41242.4276775593,17.4219518701702,33.5083000964611,2,1,298.730395174027,0.657046436681107
"2726",2012-10-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",181,0,8.5472760937718,3,56,296.344552969853,0.778870331168293
"2727",2012-10-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",79,0.0226945173950195,2.149011506014,7,32,298.225011725871,0.53323672030069
"2728",2012-10-01,104,1,1,"0","0","0","0","0","1","1","1","1","1",176,0,3.2820931022997,3,71,298.404578576348,0.4971981630534
"2729",2012-10-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.7832641014075,32.6989418201278,1,1,298.730259704175,0.673709720851777
"2730",2012-10-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.7832641014075,32.6989418201278,1,1,298.730259704175,0.673709720851777
"2731",2013-04-01,1,0,0,"1","1","1","1","1","1","1","1","1","1",16567,16.7832641014075,32.6989418201278,1,1,297.343711234739,0.1772152601167
"2732",2013-04-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",414,15.9739279885072,32.1305828850499,1,1,297.343812960184,0.177544871581742
"2733",2013-04-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1479,0,14.5238153363094,4,4,297.236675326415,0.2001506055813
"2734",2013-04-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",835,13.6509906396032,31.7398252698648,1,1,297.327454845599,0.174572851682156
"2735",2013-04-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",223,0,1.69662567053222,7,27,297.39439882144,0.129860781506543
"2736",2013-04-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1073,0,1.43830094573975,7,6,297.386977411053,0.159191269208856
"2737",2013-04-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",96,0,1.14012028961876,0,2,297.400932354169,0.0984769686752008
"2738",2013-04-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",462,0,0.446146986755371,0,7,297.370260375933,0.117688837650815
"2739",2013-04-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",1242,15.6146663767546,31.7598895159952,1,1,297.338611977037,0.161442348709778
"2740",2013-04-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",784,2.02891008598465,41.9201425272069,2,3,297.349749411709,0.161270302836578
"2741",2013-04-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",887,1.22548045049523,29.839033739957,3,3,297.366730265236,0.14090248260458
"2742",2013-04-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",525,4.66713352280368,34.1198976153557,2,3,297.358716027455,0.141830081057615
"2743",2013-04-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",971.577184457198,14.7308742654651,31.031391876777,1,1,297.337347729161,0.127785875858623
"2744",2013-04-01,14,12,12,"0","1","1","1","1","1","1","1","1","1",26773,17.3073064100736,33.4204727000034,2,1,297.343416118964,0.136869656261361
"2745",2013-04-01,15,2,2,"0","0","0","0","1","1","1","1","1","1",429,9.11226785179465,32.2181057325857,2,1,297.343416118964,0.145844715688336
"2746",2013-04-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",229,0.523279589215448,36.3050258653412,2,11,297.265647952457,0.137377441027671
"2747",2013-04-01,17,1,1,"1","1","1","1","1","1","1","1","1","1",621,0,54.1515727163979,1,10,297.225584723588,0.187189974935854
"2748",2013-04-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",333,0,49.4773625702541,1,8,297.262150046373,0.146819512836698
"2749",2013-04-01,19,6,6,"0","1","1","1","1","1","1","1","1","1",3032,16.1983215154002,34.2675550859175,2,1,297.343416118964,0.152576010258567
"2750",2013-04-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",976,0.0445013259887695,18.8814203872232,4,11,297.249838861301,0.146264766274307
"2751",2013-04-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",258,0,22.0965710439227,4,5,297.178395836696,0.138174141252828
"2752",2013-04-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",459,0,34.0326161895663,3,5,297.241910419187,0.155187464773924
"2753",2013-04-01,23,6,6,"0","0","0","0","0","1","1","1","1","1",2226,0.56631226220703,14.0456902514877,3,35,297.122487754548,0.16648956451376
"2754",2013-04-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",420,0,41.3405458889407,1,10,297.202878689151,0.16173201297412
"2755",2013-04-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",218,0.00523592651367188,5.8000782243437,3,37,297.119669146657,0.194634158155028
"2756",2013-04-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",119,0,4.69665304313462,4,22,297.115955900954,0.153788644570555
"2757",2013-04-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",648,0,17.5593656763444,1,38,297.085766046973,0.183801269765447
"2758",2013-04-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",294,0,0.780634792705939,6,39,297.031130753586,0.207798666546365
"2759",2013-04-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",273,0.00523592651367188,6.03082867002622,4,37,297.113022280288,0.17288136207174
"2760",2013-04-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",309,0,4.84070255857887,5,22,297.118398049057,0.168793346000707
"2761",2013-04-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",435,0.102998569091797,1.61400599606503,6,36,297.08136405469,0.176783060029957
"2762",2013-04-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",223,0,4.44969026148751,5,22,297.134800536316,0.20155189181259
"2763",2013-04-01,34,36,36,"1","1","1","1","1","1","1","1","1","1",1038,0.624069109313966,24.0431165187906,1,24,297.250272562626,0.126395372275345
"2764",2013-04-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",167,0.00524781896972656,1.31297002835406,7,29,297.200256490819,0.163918938673217
"2765",2013-04-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",150,0,0.128729556500603,7,34,297.137121744053,0.162392761386209
"2766",2013-04-01,37,16,16,"1","1","1","1","1","1","1","1","1","1",1107,0.682158344055175,21.9651403312248,1,26,297.197917398603,0.109354770934459
"2767",2013-04-01,38,22,22,"1","1","1","1","1","1","1","1","1","1",1074,0.494312127685548,24.1663129439166,1,25,297.226097396837,0.144163183851315
"2768",2013-04-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",173,0,1.04554591036496,6,31,297.313895683967,0.121995520706755
"2769",2013-04-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",69,0,0.652531015111826,5,33,297.260759900905,0.172596308345849
"2770",2013-04-01,41,7,7,"1","1","1","1","1","1","1","1","1","1",402,0.190470882629395,43.3787094470785,1,30,297.315082534781,0.135176725686358
"2771",2013-04-01,42,1,1,"0","0","0","0","0","0","1","1","1","1",219,0.00174784478759766,11.1241453865756,4,28,297.29395785254,0.112031044636619
