"year","key","yearly_cases_C","yearly_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
2016-01-01,85,3,3,"0","0","0","1","1","1","1","1","1","1",149,0.252978438476563,22.2081743460431,2,67,298.306367468168,0.494797548667512
2016-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",200,0.217077660522461,11.1143254117396,4,70,298.368518965498,0.43293978342843
2016-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2932.1539833436,2.44621907202147,25.0700820902749,2,61,298.279263666521,0.51305113347474
2016-01-01,88,20,20,"0","0","0","0","0","0","0","0","0","0",1370,0.546003301757813,3.86075145301155,0,40,294.156718626284,1.54425182458492
2016-01-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",577,0.0357837381591797,1.54009536401846,0,43,295.796900924683,0.939421386359378
2016-01-01,90,1,1,"0","0","0","0","0","0","0","0","0","0",577,0.020928764831543,2.6112294379689,0,40,293.583640016345,1.52467564953099
2016-01-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",381,0.0707028126220703,2.98304517596507,0,41,296.684322625376,0.984279612969583
2016-01-01,92,2,2,"0","0","0","0","0","0","0","0","0","0",191,0,1.92946698106402,0,42,294.821099854558,1.33749395559256
2016-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",32.3779700913786,0,1.18945836138916,0,45,297.149350781628,0.7891777003211
2016-01-01,94,6,6,"0","0","0","0","0","0","0","0","0","0",350,0,0.785928572525802,0,43,295.41737184149,1.17448111306009
2016-01-01,95,0,0,"0","0","0","0","0","0","0","0","0","0",587,0.0236007864379883,1.92477140625,0,48,297.81672614357,0.552793414228343
2016-01-01,96,1,1,"0","0","0","0","0","0","0","0","0","0",189,0,1.46640838226318,0,44,297.690829936923,0.654506154521492
2016-01-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",387,0,0.556129492431641,0,46,297.83056105733,0.51959715203309
2016-01-01,98,15,15,"0","0","0","0","0","0","0","0","0","0",409,0,0.870672191689168,0,47,297.330692064942,0.479815150407245
2016-01-01,99,24,24,"1","1","1","1","1","1","1","1","1","1",9717.44198607006,17.6783604786915,29.3142169569139,1,1,298.507044172073,0.632854744249546
2016-01-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",11236,17.8544716059495,30.7992238285389,1,1,298.506991422555,0.551256063621235
2016-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",50321.258435258,18.7970124081904,30.6143993453798,2,1,298.50811275751,0.686413298891907
2016-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",79,0,13.0048664330245,3,56,295.768305808602,1.025507894577
2016-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",79.2819597220021,0.102998426391601,2.33130353528263,7,32,298.000758017525,0.662230852852686
2016-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",98,0,3.33432859579479,3,71,298.317963726672,0.554863285697224
2016-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",50225.3105970964,18.0049268822689,30.4918099269435,1,1,298.507819412501,0.70376209612519
2016-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",50225.3105970964,18.0049268822689,30.4918099269435,1,1,298.507819412501,0.70376209612519
2017-01-01,1,19,19,"1","1","1","1","1","1","1","1","1","1",18372,18.405522552697,29.2793058694807,1,1,298.325109609445,0.825200792140216
2017-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",459,17.3225322139442,28.6767625569871,1,1,298.325802575538,0.825248838041907
2017-01-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1640,0,13.0959514188719,4,4,298.264088522394,0.807085073634093
2017-01-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",878,14.6636811506066,30.0290781291493,1,1,298.310745483058,0.814486817924987
2017-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",234,0,1.86872358563231,7,27,298.401088250573,0.627998168610585
2017-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1189,0,1.28271179007377,7,6,298.401397326211,0.808396071144758
2017-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",107,0,1.74399846630859,0,2,298.40652167852,0.511556049851443
2017-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",513,0,0.538697552062989,0,7,298.318311608291,0.613999589024362
2017-01-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",1378,17.1782801784409,28.0287888031456,1,1,298.320839119337,0.752329499875247
2017-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",870,2.54248167298655,43.5753023269359,2,3,298.318802223394,0.745416615631676
2017-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",984,1.43675043219186,27.9914443824869,3,3,298.327172203279,0.646347583770262
2017-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",583,5.10875631943647,33.9483251692714,2,3,298.326454096692,0.65406605627441
2017-01-01,13,5,5,"1","1","1","1","1","1","1","1","1","1",1156,15.8700916263803,28.4552355436028,1,1,298.31972226497,0.5955791900399
2017-01-01,14,1,1,"0","1","1","1","1","1","1","1","1","1",29689,19.090805676274,29.5925637736243,2,1,298.325083165935,0.637451259997079
2017-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",476,10.1626826612965,25.5300994858744,2,1,298.325083165935,0.679251342619838
2017-01-01,16,1,1,"0","0","0","0","1","1","1","1","1","1",254,0.761862194912062,30.0118170454118,2,11,298.272657313754,0.655906062734595
2017-01-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",689,0,54.8918300208244,1,10,298.26101393217,0.798827687237211
2017-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",369,0,46.9532278361116,1,8,298.289945205647,0.644932472892377
2017-01-01,19,7,7,"0","1","1","1","1","1","1","1","1","1",3361,17.5736572322677,30.1970234437235,2,1,298.325083165935,0.710601404586907
2017-01-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",1082,0.0558448380126953,17.6453931071767,4,11,298.261452387219,0.702780199944476
2017-01-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",286,0,22.0220459572471,4,5,298.176883417165,0.649584915007564
2017-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",509,0,30.4748530615804,3,5,298.243870527331,0.7390016793954
2017-01-01,23,30,30,"0","0","0","0","0","1","1","1","1","1",2343,0.855131368225099,20.4625498137671,3,35,298.187573477294,0.694653536552987
2017-01-01,24,2,2,"1","1","1","1","1","1","1","1","1","1",442,0,44.1730812168615,1,10,298.239912888623,0.680277215070102
2017-01-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",229,0.0261796364135742,9.90552064359593,3,37,298.187238848627,0.81498162947976
2017-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",130,0,11.2655015564813,4,22,298.183022801892,0.651811543235133
2017-01-01,27,1,1,"1","1","1","1","1","1","1","1","1","1",682,0,20.3551680005853,1,38,298.111373584652,0.827305148169686
2017-01-01,28,1,1,"0","0","0","0","0","0","0","0","1","1",310,0,1.88082665660232,6,39,298.095038232669,0.856431989095354
2017-01-01,29,5,5,"0","0","0","0","0","0","1","1","1","1",288,0.0261796364135742,11.3793564017675,4,37,298.18644972431,0.730018970074094
2017-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",325,0,11.2346296212385,5,22,298.181543934182,0.715683001286338
2017-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",458,0.102998569091797,2.75328028728796,6,36,298.132760951063,0.730855128515656
2017-01-01,32,2,2,"0","0","0","0","0","0","0","1","1","1",246,0,8.00580133713675,5,22,298.171611240606,0.856832162164562
2017-01-01,34,17,17,"1","1","1","1","1","1","1","1","1","1",1092,0.749060605834962,26.1370720607812,1,24,298.206568004866,0.610244386188634
2017-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",176,0.0236152165527344,4.15467276692252,7,29,298.108538314751,0.683974301626265
2017-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",158,0,0.181583921770163,7,34,298.057766130935,0.583756219608621
2017-01-01,37,34,34,"1","1","1","1","1","1","1","1","1","1",1165,0.878055969543457,22.6454283045447,1,26,298.165027677336,0.516086904309108
2017-01-01,38,2,2,"1","1","1","1","1","1","1","1","1","1",1212,0.614893225096461,29.4367026852372,1,25,298.163484094053,0.669714171860135
2017-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",182,0,1.22739406881223,6,31,298.218368435678,0.619015903217569
2017-01-01,40,1,1,"0","0","0","0","0","0","0","1","1","1",72,0,0.456413324301327,5,33,298.278154919098,0.763519199596281
2017-01-01,41,2,2,"1","1","1","1","1","1","1","1","1","1",423,0.217556334045411,42.2665770395005,1,30,298.271411110643,0.639421390919796
2017-01-01,42,2,2,"0","0","0","0","0","0","1","1","1","1",230,0.0253436903686523,13.0464997130116,4,28,298.226761893341,0.543799040853526
2017-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",245,0,0.271417435338637,0,12,297.91635373604,0.545789207712802
2017-01-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",551,0,12.8602609546712,4,9,298.211705186381,0.677779116898824
2017-01-01,45,5,5,"1","1","1","1","1","1","1","1","1","1",6807,1.56750525274659,20.571517469635,1,13,295.837884707716,1.18683111591845
2017-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",254,0.090613696472168,4.46707284277631,4,16,296.386075903542,0.964885445835069
2017-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",279,0.0688129456176758,6.46907084111688,1,17,294.797080340101,0.97220109578875
2017-01-01,48,2,2,"1","1","1","1","1","1","1","1","1","1",582,0.347020586791992,15.5772755350629,1,19,297.560525094114,0.891907491336292
2017-01-01,49,2,2,"1","1","1","1","1","1","1","1","1","1",442,0,13.7502357745028,1,14,297.74815553267,0.807882083244817
2017-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",360,0,7.46630413129525,1,23,297.783204544557,0.87990326726024
2017-01-01,51,0,0,"0","0","0","0","0","1","1","1","1","1",324,0.186680242919922,4.87378030193663,3,18,298.004339052969,0.533830254329926
2017-01-01,52,1,1,"1","1","1","1","1","1","1","1","1","1",360,0,9.14891518589678,1,20,297.72749571069,0.697267009618922
2017-01-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",420,0.243289782531739,6.12757519092563,1,21,297.706849260757,0.836157463575683
2017-01-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",107,0.0348970690307617,5.15761331200767,4,15,298.016965573878,0.790256771878249
2017-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1369.24942747157,1.56750525274659,19.8686121841479,1,13,295.827956764028,1.13815782237117
2017-01-01,56,21,21,"0","0","0","0","0","0","0","0","1","1",3194,1.29355235003663,8.32000012198946,6,55,296.73067056865,1.06526371940501
2017-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1804,0,8.555322349348,6,54,297.584143893942,0.857630603603929
2017-01-01,58,5,5,"0","0","0","0","0","0","0","0","1","1",659,0,7.81876620812273,6,57,296.652322335283,0.785651813158358
2017-01-01,59,1,1,"0","0","0","0","0","0","0","1","1","1",854,1.29355235003663,9.66156001276869,5,55,296.758702436318,1.00986192252649
2017-01-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",233,1.2583183276025,25.9335627556568,2,56,295.961110715685,1.05808186286287
2017-01-01,61,2,2,"0","0","0","0","0","1","1","1","1","1",517,0,16.9719736208961,3,56,296.488312316902,1.11964104842496
2017-01-01,62,0,0,"0","0","0","0","0","0","0","0","0","1",1728,0.453927326843262,12.8461936082364,7,49,297.845371705026,0.586240511851693
2017-01-01,63,3,3,"0","0","0","0","0","1","1","1","1","1",773,0.164802188232422,18.770075986717,3,19,297.465996793802,0.977669970765397
2017-01-01,64,1,1,"0","0","0","0","0","0","0","0","1","1",4667,0.430950962158203,6.3361833687629,6,54,297.710722839967,0.807001070214894
2017-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",757,0.0523624248046875,3.03616399318319,7,50,297.796345938731,0.798595086538927
2017-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",899,0.0549683376464843,2.78427587057771,7,52,297.674605884444,0.671545230312223
2017-01-01,67,2,2,"0","0","0","0","0","0","0","0","0","1",1333,0.0419068399658203,3.6769140732635,7,32,297.941115197436,0.612238565215418
2017-01-01,68,2,2,"0","0","0","0","0","0","0","0","0","1",731,0.0148396521606445,4.4405346776678,7,51,297.892796911594,0.739733194690719
2017-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",713,0.0707118795776367,2.79724045547306,7,53,297.983091461278,0.726899096870595
2017-01-01,70,12,12,"1","1","1","1","1","1","1","1","1","1",2270,2.54704764270019,25.5169012161325,1,61,298.044383130299,0.6123524525978
2017-01-01,71,4,4,"1","1","1","1","1","1","1","1","1","1",1242,0.77351736273193,24.8685117520786,1,66,298.058379995078,0.474375113457574
2017-01-01,72,4,4,"1","1","1","1","1","1","1","1","1","1",407,0.114705368408203,8.1675306979607,1,68,298.097911310434,0.651777069636984
2017-01-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",516,0.277893983886719,19.6404745996153,1,69,298.12048820844,0.514465798037412
2017-01-01,74,0,0,"1","1","1","1","1","1","1","1","1","1",1117,3.18937882562258,36.9874258397101,1,58,298.139319833312,0.235048571529135
2017-01-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",174,0,5.07777368391137,5,59,298.084783734286,0.594356621678602
2017-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",180,0.109744411499023,40.8029378768336,1,60,298.097990817333,0.539861934772411
2017-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",150,0.983418563450478,24.5902770755996,2,61,298.043349543749,0.486035532949735
2017-01-01,78,2,2,"1","1","1","1","1","1","1","1","1","1",4945,2.54506053232421,29.3315542668384,1,61,298.044383130299,0.562702253738519
2017-01-01,79,2,2,"1","1","1","1","1","1","1","1","1","1",325,0.275477100219726,22.6396219967895,1,62,297.875945296648,0.532667857377647
2017-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",281,0.0210451610107422,31.1429485118233,2,63,297.997328379846,0.532501458857084
2017-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",365,0,34.7856273915051,1,64,298.072136749239,0.572358576314763
2017-01-01,82,20,20,"0","0","0","0","0","0","1","1","1","1",909,0.172768506958008,41.4720101075514,4,65,297.959173304474,0.47182846674454
2017-01-01,83,0,0,"1","1","1","1","1","1","1","1","1","1",349,0.290616953491211,25.3636560094825,1,67,298.157331027326,0.534357663734973
2017-01-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",669,0.301688501849485,26.8545113876176,2,25,298.172614587112,0.570371944409447
2017-01-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",152,0.267859504333496,21.6067893657031,2,67,298.138550535369,0.58893041922712
2017-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",247,0.2363348069458,10.6091105621448,4,70,298.189115407227,0.516662845961729
2017-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",3039.45391949025,2.54704764270019,25.251058466521,2,61,298.044383130299,0.6123524525978
2017-01-01,88,0,0,"0","0","0","0","0","0","0","0","0","0",1402,0.558214375488281,4.07442627435327,0,40,294.247415097903,1.69659681781541
2017-01-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",590,0.0357837381591797,2.30731191899294,0,43,295.890115303068,0.980880309846589
2017-01-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",590,0.020928764831543,2.71662615609491,0,40,293.663337345452,1.71063754623021
2017-01-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",389,0.0715756928100586,5.61053393952624,0,41,296.763383129454,1.009562916782
2017-01-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",196,0,1.76781478976548,0,42,294.918593909233,1.43657571711319
2017-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",35.8028699897184,0,3.14239954091771,0,45,297.23777327777,0.756294145310121
2017-01-01,94,0,0,"0","0","0","0","0","0","0","0","0","0",358,0,0.657207351257324,0,43,295.533333716619,1.21899884197236
2017-01-01,95,0,0,"0","0","0","0","0","0","0","0","0","0",600,0.0402087546386719,2.0069365437622,0,48,297.886327521663,0.528599838417568
2017-01-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",194,0,1.50396374841307,0,44,297.760521022934,0.612484648109046
2017-01-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",397,0,0.631445775573732,0,46,297.711168855182,0.511880373419025
2017-01-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",418,0,0.710948964355468,0,47,297.18648945427,0.481355244772748
2017-01-01,99,22,22,"1","1","1","1","1","1","1","1","1","1",9864.98598040669,18.0639705666586,27.9588387392211,1,1,298.323648558634,0.741927470775837
2017-01-01,100,6,6,"1","1","1","1","1","1","1","1","1","1",15591,18.2421065372848,29.6888221710481,1,1,298.325184248387,0.64684876167493
2017-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",51195.2828794647,19.1464938700244,29.3067511432537,2,1,298.325083165935,0.804651590488116
2017-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",184,0,14.9263605629378,3,56,295.725494125974,1.19471330987651
2017-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",75.4221138954987,0.139659104370117,2.48890312158299,7,32,297.899119943121,0.691127980675831
2017-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",185,0,3.11092550147824,3,71,298.154845847309,0.657463150076432
2017-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",51085.3219368014,18.405522552697,29.2793058694807,1,1,298.325109609445,0.825200792140216
2017-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",51085.3219368014,18.405522552697,29.2793058694807,1,1,298.325109609445,0.825200792140216
2018-01-01,1,21,21,"1","1","1","1","1","1","1","1","1","1",18768.4835300144,19.4675248892159,28.4735797383517,1,1,297.83906334146,0.85533937237845
2018-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",468.725837170271,18.3534967502597,28.1739942999493,1,1,297.83972806247,0.855886664447343
2018-01-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1666.63084669759,0,13.7073843791457,4,4,297.778818292535,0.870453709821948
2018-01-01,4,16,16,"1","1","1","1","1","1","1","1","1","1",890.225378530705,14.8368085060976,29.3980103625017,1,1,297.827760645231,0.84142537700416
2018-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",242.08996369034,0,2.21205886944579,7,27,297.956599962709,0.609663788004058
2018-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1172.99434463084,0,1.50730157037353,7,6,297.970119282065,0.781270167109079
2018-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",129.352561355947,0,2.01510356628394,0,2,297.970156453762,0.494422598260482
2018-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",542.359324216321,0,0.547428578002931,0,7,297.894905576652,0.587776246968523
2018-01-01,9,1,1,"1","1","1","1","1","1","1","1","1","1",1404.50354836186,18.1020000042663,27.4023219052264,1,1,297.83568684851,0.779280087599271
2018-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",926.86769469616,2.61473127757855,42.131568686939,2,3,297.835593917074,0.757815834655992
2018-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1071.06794652795,1.46818296063424,27.0489088123775,3,3,297.841943111129,0.6534127064642
2018-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",601.75128140126,5.18185023425796,32.4393310643942,2,3,297.840940499013,0.667172031879681
2018-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",1175.46361432574,16.1797475797727,28.2893048486753,1,1,297.834808013556,0.616755126283896
2018-01-01,14,22,22,"0","1","1","1","1","1","1","1","1","1",30337.4389750301,20.2974518860433,28.8027406755995,2,1,297.839026421336,0.660934842682523
2018-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",480.971925261057,11.2614284432853,24.636223597399,2,1,297.839026421336,0.704274832366623
2018-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",279.074481509822,0.939031514581423,30.0938665725611,2,11,297.784935236934,0.696667805136589
2018-01-01,17,1,1,"1","1","1","1","1","1","1","1","1","1",726.739247814024,0,53.794506377946,1,10,297.789009959345,0.873446773144694
2018-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",406.925894378836,0,46.9730717036036,1,8,297.810753330938,0.698364738566566
2018-01-01,19,16,16,"0","1","1","1","1","1","1","1","1","1",3434.68884502646,18.7608127557914,30.0906811105472,2,1,297.839026421336,0.736779824629697
2018-01-01,20,1,1,"0","0","0","0","0","0","1","1","1","1",1181.3451329969,0.057589987121582,16.4422242720834,4,11,297.773249523914,0.749567833583623
2018-01-01,21,1,1,"0","0","0","0","0","0","1","1","1","1",313.878248283571,0,21.5604646094463,4,5,297.706589623002,0.669406288860061
2018-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",557.286614028864,0,30.0033213098689,3,5,297.760791122089,0.776624046495935
2018-01-01,23,12,12,"0","0","0","0","0","1","1","1","1","1",2439.3128887095,0.890906868103028,15.4989929605483,3,35,297.725403918246,0.765446131589621
2018-01-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",463.133863029112,0,42.2585893940656,1,10,297.770990459445,0.746353002788422
2018-01-01,25,1,1,"0","0","0","0","0","1","1","1","1","1",240.884576731058,0.0261796364135742,8.28739040421495,3,37,297.725125056149,0.897838812250505
2018-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",139.649072319184,0,7.7270329620588,4,22,297.722960603749,0.717588669238669
2018-01-01,27,2,2,"1","1","1","1","1","1","1","1","1","1",709.525468284689,0,20.5370530908319,1,38,297.66041954356,0.908821730923653
2018-01-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",332.644958965352,0,1.95854316660228,6,39,297.647798723085,0.941115090179189
2018-01-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",312.72191804103,0.0261796364135742,9.27421707615302,4,37,297.724467441054,0.803821299389637
2018-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",339.997490079238,0,7.84248887657772,5,22,297.722360232635,0.787910041659019
2018-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",488.661285488944,0.102998569091797,2.70199185877975,6,36,297.678801060313,0.804128950750467
2018-01-01,32,1,1,"0","0","0","0","0","0","0","1","1","1",256.027219369014,0,7.33733254168029,5,22,297.718327889338,0.943339670096277
2018-01-01,34,18,18,"1","1","1","1","1","1","1","1","1","1",1117.16597599486,0.75780103845215,26.6463618407318,1,24,297.690814428843,0.607434022003785
2018-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",177.570987089804,0.0358601502685547,4.99173559614617,7,29,297.634966692414,0.757996404566697
2018-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",150.682564399945,0,0.199959615617819,7,34,297.59413881999,0.650308813053275
2018-01-01,37,21,21,"1","1","1","1","1","1","1","1","1","1",1136.2902082712,0.948019550781251,22.7267182160779,1,26,297.646171403597,0.522946624500357
2018-01-01,38,12,12,"1","1","1","1","1","1","1","1","1","1",1189.95392485172,0.625394913817165,31.9760761325841,1,25,297.647991772843,0.695727287836977
2018-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",205.982291496319,0,1.33142906380734,6,31,297.716919606522,0.656832968793367
2018-01-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",74.6181814538556,0,0.475653450705136,5,33,297.799224208479,0.754394273117435
2018-01-01,41,1,1,"1","1","1","1","1","1","1","1","1","1",431.714202118179,0.221051223876954,42.7979355815171,1,30,297.775998138624,0.636866612393376
2018-01-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",231.32726654756,0.034082923828125,13.9459128109795,4,28,297.712775428146,0.560131991324196
2018-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",268.098538892421,0,0.247945955764352,0,12,297.448352599235,0.535125008803766
2018-01-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",571.517835461722,0,12.1933749178099,4,9,297.711075264679,0.699769037340627
2018-01-01,45,15,15,"1","1","1","1","1","1","1","1","1","1",7282.51114553815,1.65899536108399,21.7812611077356,1,13,295.443789809439,1.34946351093609
2018-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",260.469584253894,0.0949701030883789,4.35907277784302,4,16,295.970100586124,1.11058999100717
2018-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",326.78089242964,0.0749102798461914,6.62711133932547,1,17,294.446235202182,1.08079073990607
2018-01-01,48,8,8,"1","1","1","1","1","1","1","1","1","1",611.583275557157,0.414158327148438,14.7244712904687,1,19,297.117172616442,1.02163041106443
2018-01-01,49,1,1,"1","1","1","1","1","1","1","1","1","1",483.547367775915,0,13.60505381592,1,14,297.304888572972,0.922292466570775
2018-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",373.381822542347,0,7.5148385341091,1,23,297.347336209933,1.00071377845601
2018-01-01,51,2,2,"0","0","0","0","0","1","1","1","1","1",365.775593593177,0.194531244628906,4.71994951906455,3,18,297.567811700461,0.595055339867801
2018-01-01,52,1,1,"1","1","1","1","1","1","1","1","1","1",403.12427449058,0,8.63786312688894,1,20,297.292207590134,0.760957105827715
2018-01-01,53,11,11,"1","1","1","1","1","1","1","1","1","1",426.104807972255,0.24764984173584,5.91383722768724,1,21,297.275175159788,0.932315854747963
2018-01-01,54,1,1,"0","0","0","0","0","0","1","1","1","1",111.197838147089,0.040131631225586,4.69042538909225,4,15,297.580166935026,0.876201427195545
2018-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1464.23921931289,1.65899536108399,20.9675841698237,1,13,295.434426333897,1.29377948907272
2018-01-01,56,34,34,"0","0","0","0","0","0","0","0","1","1",3271.87487290618,1.33539145684815,7.91308844275627,6,55,296.30786133997,1.20273907089769
2018-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1967.76659400367,0,6.35468495259456,6,54,297.140003812127,0.961747557183894
2018-01-01,58,0,0,"0","0","0","0","0","0","0","0","1","1",679.595784030389,0,6.44445787875621,6,57,296.23608279275,0.877416667994417
2018-01-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",879.576900340682,1.33539145684815,9.17538964782834,5,55,296.334015291249,1.14333090945999
2018-01-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",257.313186528177,1.34370945693599,26.9083491190138,2,56,295.564187046626,1.20228210521866
2018-01-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",571.894505395925,0,18.0237698270445,3,56,296.07272198486,1.27585340428025
2018-01-01,62,5,5,"0","0","0","0","0","0","0","0","0","1",1771.175124724,0.460037783874511,11.4460236632214,7,49,297.386238894497,0.649226956275696
2018-01-01,63,2,2,"0","0","0","0","0","1","1","1","1","1",861.642689401189,0.173521919311523,15.571489913464,3,19,297.019540402039,1.11424543914676
2018-01-01,64,1,1,"0","0","0","0","0","0","0","0","1","1",4663.4645624541,0.464101430236816,4.25073146479922,6,54,297.260226291375,0.905843833172641
2018-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",778.416177273026,0.0523624248046875,2.37095164581321,7,50,297.344776136545,0.88350293712888
2018-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",925.924677944652,0.0558408557128906,1.73953448903402,7,52,297.231725262051,0.742739078758703
2018-01-01,67,2,2,"0","0","0","0","0","0","0","0","0","1",1326.67797847859,0.0419068399658203,4.93600659343987,7,32,297.4827184732,0.679854351634436
2018-01-01,68,2,2,"0","0","0","0","0","0","0","0","0","1",746.636918494066,0.0157125744628906,4.18044398137563,7,51,297.429859308599,0.827963535986483
