"month","UBIGEO","e_salud","dx_code","dx_type","leish_cases"
2012-02-01,170103,"170101A306","B55.1","C",2
2012-02-01,170103,"170101A314","B55.1","C",1
2012-02-01,170103,"170103A201","B55.1","C",4
2012-02-01,170103,"170103A202","B55.1","C",4
2012-02-01,170103,"170103A303","B55.1","C",1
2012-02-01,170201,"170201A201","B55.1","C",4
2012-02-01,170202,"170202A303","B55.1","C",1
2012-02-01,170204,"170204A201","B55.1","C",4
2012-02-01,170204,"170204A305","B55.1","C",1
2012-02-01,170103,"170302A101","B55.1","C",4
2012-02-01,170302,"170302A101","B55.1","C",2
2012-02-01,170302,"170302A307","B55.1","C",5
2012-02-01,170303,"170303A201","B55.1","C",1
2012-02-01,170303,"170303A301","B55.1","C",2
2012-02-01,170303,"170303A304","B55.1","C",2
2012-02-01,170303,"170303A305","B55.1","C",1
2012-02-01,170302,"170303A306","B55.1","C",1
2012-02-01,170204,"210801A101","B55.1","C",3
2012-02-01,170101,"211101A101","B55.1","C",1
2012-02-01,170102,"211101A101","B55.1","C",1
2012-02-01,170302,"211101A101","B55.2","C",1
2012-03-01,170103,"030101A101","B55.1","C",1
2012-03-01,170101,"040101A101","B55.1","C",1
2012-03-01,170204,"040101A101","B55.1","C",1
2012-03-01,170101,"040101A101","B55.2","C",1
2012-03-01,170101,"070102A102","B55.1","D",1
2012-03-01,170101,"080101A101","B55.1","C",2
2012-03-01,170104,"080101A101","B55.1","C",1
2012-03-01,170104,"080101A101","B55.2","C",1
2012-03-01,170201,"080101A101","B55.2","C",1
2012-03-01,170204,"080101A101","B55.2","C",1
2012-03-01,170102,"080106A201","B55.1","C",1
2012-03-01,170103,"080106A201","B55.1","C",1
2012-03-01,170101,"080201A201","B55.1","C",1
2012-03-01,170103,"080201A201","B55.1","C",1
2012-03-01,170204,"080201A201","B55.1","C",1
2012-03-01,170101,"080205A201","B55.1","C",1
2012-03-01,170101,"080304A301","B55.1","C",1
2012-03-01,170103,"080309A301","B55.1","C",1
2012-03-01,170101,"080404A301","B55.1","C",1
2012-03-01,170201,"080601A101","B55.1","C",1
2012-03-01,170101,"080605A301","B55.1","C",1
2012-03-01,170201,"080901A101","B55.1","C",1
2012-03-01,170104,"080903A201","B55.1","C",1
2012-03-01,170101,"081202A301","B55.1","C",1
2012-03-01,170102,"081205A302","B55.1","C",1
2012-03-01,170101,"081305A201","B55.1","C",1
2012-03-01,170203,"120302A320","B55.1","C",1
2012-03-01,170303,"150135A101","B55.1","C",1
2012-03-01,170101,"170101A101","B55.1","C",1
2012-03-01,170102,"170101A101","B55.1","C",1
2012-03-01,170103,"170101A101","B55.1","C",1
2012-03-01,170101,"170101A202","B55.1","C",2
2012-03-01,170103,"170101A202","B55.1","C",3
2012-03-01,170101,"170101A306","B55.1","C",2
2012-03-01,170103,"170101A306","B55.1","C",1
2012-03-01,170103,"170103A201","B55.1","C",3
2012-03-01,170103,"170103A202","B55.1","C",8
2012-03-01,170103,"170103A303","B55.1","C",4
2012-03-01,170103,"170103A307","B55.1","C",2
2012-03-01,170201,"170201A201","B55.1","C",3
2012-03-01,170201,"170201A302","B55.1","C",1
2012-03-01,170201,"170201A304","B55.1","C",2
2012-03-01,170102,"170204A201","B55.1","C",1
2012-03-01,170204,"170204A201","B55.1","C",3
2012-03-01,170204,"170204A302","B55.1","C",1
2012-03-01,170301,"170301A201","B55.1","C",1
2012-03-01,170101,"170302A101","B55.1","C",1
2012-03-01,170302,"170302A101","B55.1","C",2
2012-03-01,170303,"170302A101","B55.1","C",3
2012-03-01,170302,"170302A307","B55.1","C",3
2012-03-01,170303,"170303A301","B55.1","C",1
2012-03-01,170303,"170303A304","B55.1","C",1
2012-03-01,170303,"170303A305","B55.1","C",3
2012-03-01,170303,"170303A306","B55.1","C",1
2012-03-01,170103,"250101A101","B55.1","D",1
2012-04-01,170102,"030101A101","B55.1","C",1
2012-04-01,170101,"030101A201","B55.1","C",1
2012-04-01,170102,"030101A201","B55.2","C",1
2012-04-01,170101,"040101A101","B55.1","C",3
2012-04-01,170204,"040101A101","B55.1","C",1
2012-04-01,170101,"050507A201","B55.1","C",1
2012-04-01,170102,"080101A101","B55.1","C",1
2012-04-01,170101,"080101A101","B55.2","C",2
2012-04-01,170102,"080101A101","B55.2","C",1
2012-04-01,170104,"080104A201","B55.1","C",1
2012-04-01,170201,"080106A101","B55.1","C",2
2012-04-01,170204,"080106A101","B55.1","C",2
2012-04-01,170102,"080201A201","B55.1","C",1
2012-04-01,170101,"080205A201","B55.1","C",1
2012-04-01,170204,"080205A302","B55.1","C",1
2012-04-01,170101,"080207A302","B55.1","C",1
2012-04-01,170104,"080302A301","B55.1","C",1
2012-04-01,170102,"080303A301","B55.1","C",1
2012-04-01,170302,"080306A302","B55.1","C",1
2012-04-01,170102,"080601A101","B55.2","C",1
2012-04-01,170101,"080901A101","B55.2","C",1
2012-04-01,170101,"080910A201","B55.1","C",1
2012-04-01,170103,"081006A301","B55.1","C",1
2012-04-01,170101,"081006A302","B55.1","C",1
2012-04-01,170104,"081101A201","B55.1","C",1
2012-04-01,170204,"081202A301","B55.1","C",1
2012-04-01,170102,"081203A301","B55.1","C",1
2012-04-01,170302,"081206A301","B55.1","C",2
2012-04-01,170103,"081209A301","B55.1","C",1
2012-04-01,170101,"081210A201","B55.1","C",1
2012-04-01,170204,"081210A201","B55.1","C",1
2012-04-01,170101,"081211A201","B55.1","C",1
2012-04-01,170303,"081212A201","B55.1","C",1
2012-04-01,170101,"150135A101","B55.1","C",2
2012-04-01,170102,"150135A101","B55.1","C",1
2012-04-01,170101,"170101A101","B55.1","C",1
2012-04-01,170103,"170101A101","B55.1","C",2
2012-04-01,170302,"170101A101","B55.1","C",1
2012-04-01,80901,"170101A202","B55.1","C",1
2012-04-01,170101,"170101A202","B55.1","C",2
2012-04-01,170102,"170101A202","B55.1","C",1
2012-04-01,170103,"170101A202","B55.1","C",9
2012-04-01,170104,"170101A202","B55.1","C",2
2012-04-01,170203,"170101A202","B55.1","C",1
2012-04-01,170303,"170101A202","B55.1","C",1
2012-04-01,170101,"170101A306","B55.1","C",2
2012-04-01,170103,"170101A306","B55.1","C",1
2012-04-01,170303,"170101A306","B55.1","C",1
2012-04-01,170102,"170102A301","B55.1","C",1
2012-04-01,170103,"170103A201","B55.1","C",8
2012-04-01,170103,"170103A202","B55.1","C",4
2012-04-01,170103,"170103A303","B55.1","C",4
2012-04-01,170103,"170103A307","B55.1","C",2
2012-04-01,170201,"170201A201","B55.1","C",2
2012-04-01,170203,"170204A201","B55.1","C",1
2012-04-01,170204,"170204A201","B55.1","C",6
2012-04-01,170301,"170301A302","B55.1","C",1
2012-04-01,170302,"170302A101","B55.1","C",1
2012-04-01,170303,"170302A101","B55.1","C",1
2012-04-01,170302,"170302A305","B55.1","C",1
2012-04-01,170302,"170302A307","B55.1","C",3
2012-04-01,170103,"170303A201","B55.1","C",1
2012-04-01,170303,"170303A201","B55.1","C",8
2012-04-01,170303,"170303A301","B55.1","C",4
2012-04-01,170303,"170303A303","B55.1","C",1
2012-04-01,170303,"170303A305","B55.1","C",4
2012-04-01,170303,"170303A306","B55.1","C",1
2012-04-01,170204,"210101A101","B55.2","C",1
2012-04-01,170102,"210806A201","B55.1","C",1
2012-04-01,170102,"211101A101","B55.1","C",1
2012-04-01,170102,"211202A201","B55.1","C",1
2012-04-01,170204,"230101A101","B55.1","C",1
2012-05-01,170101,"040101A101","B55.2","C",1
2012-05-01,170101,"080101A101","B55.1","C",1
2012-05-01,170102,"080101A101","B55.1","C",1
2012-05-01,170204,"080101A101","B55.1","C",1
2012-05-01,170101,"080101A101","B55.2","C",1
2012-05-01,170204,"080101A101","B55.2","C",1
2012-05-01,170104,"080104A201","B55.1","C",1
2012-05-01,170101,"080106A101","B55.1","C",2
2012-05-01,170104,"080106A101","B55.1","C",1
2012-05-01,170102,"080205A201","B55.1","C",1
2012-05-01,170102,"080605A301","B55.1","C",1
2012-05-01,170104,"081101A201","B55.1","C",2
2012-05-01,170201,"081101A201","B55.1","C",1
2012-05-01,170101,"081103A201","B55.1","C",1
2012-05-01,170102,"081203A301","B55.1","C",1
2012-05-01,170201,"081203A301","B55.1","C",1
2012-05-01,170103,"081204A301","B55.1","C",1
2012-05-01,170101,"081210A201","B55.1","C",1
2012-05-01,170103,"081301A201","B55.1","C",1
2012-05-01,170302,"081301A201","B55.1","C",1
2012-05-01,170101,"081306A201","B55.1","C",1
2012-05-01,170101,"100601A101","B55.1","C",1
2012-05-01,170302,"150101A101","B55.1","C",1
2012-05-01,170203,"150135A101","B55.1","C",1
2012-05-01,170101,"150142A204","B55.1","C",1
2012-05-01,170103,"170101A101","B55.1","C",1
2012-05-01,170103,"170101A202","B55.1","C",10
2012-05-01,170203,"170101A202","B55.1","C",1
2012-05-01,170101,"170101A306","B55.1","C",4
2012-05-01,170103,"170103A201","B55.1","C",9
2012-05-01,170103,"170103A202","B55.1","C",8
2012-05-01,170303,"170103A202","B55.1","C",1
2012-05-01,170103,"170103A303","B55.1","C",3
2012-05-01,170201,"170201A201","B55.1","C",5
2012-05-01,170204,"170204A304","B55.1","C",1
2012-05-01,170204,"170204A305","B55.1","C",1
2012-05-01,170302,"170301A201","B55.1","C",1
2012-05-01,170302,"170302A101","B55.1","C",1
2012-05-01,170302,"170302A307","B55.1","C",1
2012-05-01,170303,"170303A305","B55.1","C",1
2012-05-01,170303,"170303A306","B55.1","C",1
2012-05-01,170103,"211101A101","B55.1","C",1
2012-05-01,170204,"211101A101","B55.1","C",1
2012-05-01,170302,"211101A101","B55.1","C",1
2012-05-01,170101,"230201A201","B55.1","C",1
2012-06-01,170102,"030101A101","B55.1","C",1
2012-06-01,170101,"080105A202","B55.1","C",1
2012-06-01,170102,"080301A302","B55.1","C",1
2012-06-01,170102,"080406A201","B55.1","C",1
2012-06-01,170204,"080901A101","B55.1","C",1
2012-06-01,170204,"081101A201","B55.1","C",1
2012-06-01,170201,"081106A201","B55.1","C",1
2012-06-01,170101,"081208A301","B55.1","C",1
2012-06-01,170101,"130101A102","B55.1","C",1
2012-06-01,170204,"150135A101","B55.1","C",1
2012-06-01,170101,"170101A202","B55.1","C",1
2012-06-01,170103,"170101A202","B55.1","C",1
2012-06-01,170104,"170101A202","B55.2","C",1
2012-06-01,170103,"170103A201","B55.1","C",4
2012-06-01,170303,"170103A201","B55.1","C",1
2012-06-01,170103,"170103A202","B55.1","C",1
2012-06-01,170103,"170103A303","B55.1","C",3
2012-06-01,170103,"170103A305","B55.1","C",2
2012-06-01,170201,"170201A201","B55.1","C",1
2012-06-01,170201,"170201A302","B55.1","C",1
2012-06-01,170203,"170204A201","B55.1","C",1
2012-06-01,170204,"170204A201","B55.1","C",6
2012-06-01,170204,"170204A305","B55.1","C",1
2012-06-01,170204,"170204A306","B55.1","C",2
2012-06-01,170301,"170301A201","B55.1","C",1
2012-06-01,170302,"170302A101","B55.1","C",3
2012-06-01,170302,"170302A307","B55.1","C",2
2012-06-01,170303,"170303A303","B55.1","C",1
2012-06-01,170303,"170303A306","B55.1","C",1
2012-06-01,170102,"210801A101","B55.1","C",1
2012-06-01,170203,"210801A101","B55.1","C",1
2012-06-01,170204,"211101A101","B55.1","C",2
2012-07-01,170203,"040101A101","B55.1","C",1
2012-07-01,170102,"080105A202","B55.1","C",1
2012-07-01,170201,"080105A202","B55.1","C",1
2012-07-01,170101,"080106A101","B55.1","C",2
2012-07-01,170101,"080106A202","B55.1","C",1
2012-07-01,170103,"080106A202","B55.1","C",1
2012-07-01,170102,"080203A301","B55.1","C",1
2012-07-01,170203,"080205A201","B55.2","C",1
2012-07-01,170102,"080207A301","B55.1","C",1
2012-07-01,170101,"080401A301","B55.1","C",1
2012-07-01,170104,"080405A302","B55.1","C",1
2012-07-01,170103,"080603A301","B55.2","C",1
2012-07-01,170101,"080908A201","B55.1","C",1
2012-07-01,170101,"080910A201","B55.1","C",1
2012-07-01,170101,"081106A201","B55.1","C",1
2012-07-01,170204,"081207A301","B55.1","C",1
2012-07-01,170204,"081210A201","B55.1","C",1
2012-07-01,170102,"081212A201","B55.1","C",1
2012-07-01,170101,"100101A202","B55.1","C",1
2012-07-01,170101,"150135A101","B55.1","C",1
2012-07-01,170302,"150135A101","B55.1","C",1
2012-07-01,170301,"160201A101","B55.1","C",1
2012-07-01,170101,"170101A101","B55.1","C",1
2012-07-01,170103,"170101A101","B55.1","C",2
2012-07-01,170104,"170101A101","B55.1","C",1
2012-07-01,170101,"170101A202","B55.1","C",3
2012-07-01,170102,"170101A306","B55.2","C",1
2012-07-01,170103,"170103A201","B55.1","C",5
2012-07-01,170103,"170103A201","B55.2","C",1
2012-07-01,170103,"170103A303","B55.1","C",2
2012-07-01,170103,"170103A307","B55.1","C",1
2012-07-01,170201,"170201A201","B55.1","C",2
2012-07-01,170202,"170202A303","B55.1","C",1
2012-07-01,170102,"170204A201","B55.1","C",1
2012-07-01,170203,"170204A201","B55.1","C",2
2012-07-01,170204,"170204A201","B55.1","C",1
2012-07-01,170301,"170302A101","B55.1","C",1
2012-07-01,170302,"170302A101","B55.1","C",4
2012-07-01,170302,"170302A307","B55.1","C",2
2012-07-01,170103,"170303A201","B55.1","C",1
2012-07-01,170303,"170303A201","B55.1","C",5
2012-07-01,170303,"170303A303","B55.1","C",1
2012-07-01,170103,"210801A101","B55.1","C",1
2012-08-01,170202,"030101A101","B55.1","C",1
2012-08-01,170104,"080101A101","B55.1","C",1
2012-08-01,170201,"080101A101","B55.1","C",1
2012-08-01,170201,"080104A201","B55.1","C",1
2012-08-01,170104,"080104A201","B55.2","C",1
2012-08-01,170204,"080106A101","B55.1","C",1
2012-08-01,170101,"080106A201","B55.1","C",1
2012-08-01,170101,"081103A201","B55.1","C",1
2012-08-01,170102,"081203A301","B55.1","C",1
2012-08-01,170101,"081210A201","B55.1","C",1
2012-08-01,170204,"081210A201","B55.1","C",1
2012-08-01,170103,"081302A301","B55.1","C",1
2012-08-01,170101,"130901A101","B55.1","C",1
2012-08-01,170301,"150135A101","B55.1","C",1
2012-08-01,170102,"150135A101","B55.2","C",1
2012-08-01,170103,"170103A201","B55.1","C",1
2012-08-01,170103,"170103A303","B55.1","C",1
2012-08-01,170303,"170103A303","B55.1","C",1
2012-08-01,170201,"170201A201","B55.1","C",3
2012-08-01,170202,"170202A303","B55.1","C",1
2012-08-01,170204,"170204A201","B55.1","C",1
2012-08-01,170203,"170302A101","B55.1","C",1
2012-08-01,170302,"170302A101","B55.1","C",1
2012-08-01,170302,"170302A307","B55.1","C",1
2012-08-01,170302,"170302A307","B55.2","C",1
2012-08-01,170204,"211101A101","B55.1","C",1
2012-08-01,170104,"211101A101","B55.2","C",1
2012-08-01,170101,"250101A101","B55.1","C",1
2012-09-01,170103,"050115A201","B55.1","C",1
2012-09-01,170101,"080305A301","B55.1","C",1
2012-09-01,170101,"080401A201","B55.2","C",1
2012-09-01,170204,"081002A201","B55.2","C",1
2012-09-01,170204,"081101A201","B55.1","C",1
2012-09-01,170104,"081205A302","B55.1","C",1
2012-09-01,170102,"081209A301","B55.1","C",1
2012-09-01,170101,"170101A101","B55.1","C",2
2012-09-01,170103,"170103A201","B55.1","C",1
2012-09-01,170201,"170201A201","B55.1","C",2
2012-09-01,170201,"170201A306","B55.1","C",1
2012-09-01,170102,"170204A201","B55.1","C",1
2012-09-01,170204,"170204A201","B55.1","C",1
2012-09-01,170301,"170301A201","B55.1","C",3
2012-09-01,170302,"170302A101","B55.1","C",2
2012-09-01,170303,"170303A201","B55.1","C",1
2012-09-01,170101,"180301A101","B55.1","C",1
2012-09-01,170102,"211202A201","B55.1","C",1
2012-10-01,170102,"030101A101","B55.1","C",1
2012-10-01,170101,"080101A101","B55.1","C",1
2012-10-01,170201,"080101A101","B55.1","C",1
2012-10-01,170101,"080101A101","B55.2","C",1
2012-10-01,170204,"080104A201","B55.1","C",1
2012-10-01,170204,"080105A201","B55.1","C",1
2012-10-01,170101,"080108A201","B55.1","C",1
2012-10-01,170101,"080205A201","B55.1","C",1
2012-10-01,170301,"080401A201","B55.1","C",1
2012-10-01,170102,"080601A101","B55.2","C",3
2012-10-01,170102,"081104A301","B55.1","C",1
2012-10-01,170102,"081203A301","B55.1","C",1
2012-10-01,170101,"170101A101","B55.1","C",2
2012-10-01,170103,"170101A101","B55.1","C",1
2012-10-01,170302,"170101A101","B55.1","C",1
2012-10-01,170101,"170101A327","B55.1","C",1
2012-10-01,170103,"170103A201","B55.1","C",2
2012-10-01,170103,"170103A303","B55.1","C",2
2012-10-01,170201,"170201A201","B55.1","C",2
2012-10-01,170301,"170301A201","B55.1","C",3
2012-10-01,170101,"170302A101","B55.1","C",1
2012-10-01,170302,"170302A101","B55.1","C",5
2012-10-01,170302,"170302A307","B55.1","C",3
2012-10-01,170303,"170303A201","B55.2","C",1
2012-10-01,170101,"211101A101","B55.1","C",1
2012-10-01,170102,"211101A101","B55.1","C",1
2012-11-01,170101,"080101A101","B55.2","C",1
2012-11-01,170201,"080101A101","B55.2","C",1
2012-11-01,170103,"080105A201","B55.1","C",1
2012-11-01,170201,"080105A202","B55.1","C",1
2012-11-01,170101,"081210A201","B55.1","C",1
2012-11-01,170204,"081210A201","B55.1","C",1
2012-11-01,170101,"150133A101","B55.1","C",1
2012-11-01,170101,"150135A101","B55.1","C",1
2012-11-01,170101,"170101A101","B55.1","C",1
2012-11-01,170103,"170101A101","B55.1","C",1
2012-11-01,170303,"170101A202","B55.1","C",1
2012-11-01,170104,"170101A306","B55.1","C",1
2012-11-01,170201,"170201A201","B55.1","C",1
2012-11-01,170201,"170201A306","B55.1","C",1
2012-11-01,170303,"170303A304","B55.1","C",1
2012-11-01,170102,"211101A101","B55.1","C",1
2012-12-01,170101,"040101A101","B55.1","C",1
2012-12-01,170204,"040101A101","B55.2","C",1
2012-12-01,170101,"080101A101","B55.1","C",1
2012-12-01,170201,"080101A101","B55.1","C",1
2012-12-01,170101,"080101A101","B55.2","C",1
2012-12-01,170102,"080101A101","B55.2","C",1
2012-12-01,170204,"080104A201","B55.1","C",1
2012-12-01,170101,"080105A201","B55.1","C",1
2012-12-01,170104,"080108A201","B55.1","C",1
2012-12-01,170204,"080408A302","B55.1","C",1
2012-12-01,170102,"080601A101","B55.2","C",2
2012-12-01,170101,"080907A201","B55.1","C",1
2012-12-01,170101,"080910A201","B55.1","C",1
2012-12-01,170102,"081203A301","B55.1","C",1
2012-12-01,170103,"081205A302","B55.1","C",1
2012-12-01,170102,"081210A301","B55.1","C",1
2012-12-01,170103,"170101A202","B55.1","C",1
2012-12-01,170201,"170201A201","B55.1","C",1
2012-12-01,170201,"170201A304","B55.1","C",1
2012-12-01,170204,"170204A201","B55.1","C",3
2012-12-01,170301,"170301A201","B55.1","C",2
2012-12-01,170302,"170302A307","B55.1","C",1
2012-12-01,170303,"170303A304","B55.1","C",1
2013-01-01,170102,"010205A202","B55.1","C",1
2013-01-01,170101,"030101A101","B55.1","C",1
2013-01-01,170101,"040101A101","B55.2","C",1
2013-01-01,170101,"050101A101","B55.1","C",2
2013-01-01,170101,"050101A101","B55.1","D",1
2013-01-01,170103,"050101A101","B55.1","D",1
2013-01-01,170101,"080101A101","B55.1","C",2
2013-01-01,170102,"080101A101","B55.1","C",1
2013-01-01,170303,"080101A101","B55.1","C",1
2013-01-01,170101,"080101A101","B55.2","C",2
2013-01-01,170102,"080101A101","B55.2","C",1
2013-01-01,170201,"080101A101","B55.2","C",1
2013-01-01,170203,"080101A204","B55.1","C",1
2013-01-01,170101,"080106A101","B55.1","C",3
2013-01-01,170103,"080106A101","B55.1","C",1
2013-01-01,170202,"080106A101","B55.1","C",1
2013-01-01,170104,"080106A101","B55.2","C",1
2013-01-01,170204,"080106A201","B55.2","C",1
2013-01-01,170201,"080108A202","B55.1","C",1
2013-01-01,170101,"080301A201","B55.1","C",2
2013-01-01,170102,"080301A201","B55.1","C",1
2013-01-01,170102,"080302A301","B55.1","C",1
2013-01-01,170204,"080405A201","B55.1","C",1
2013-01-01,170101,"080406A302","B55.1","C",1
2013-01-01,170102,"080601A101","B55.1","C",2
2013-01-01,170101,"080605A301","B55.1","C",1
2013-01-01,170103,"080909A306","B55.2","C",1
2013-01-01,170101,"081001A201","B55.1","C",1
2013-01-01,170102,"081101A201","B55.1","C",1
2013-01-01,170102,"081201A301","B55.1","C",1
2013-01-01,170102,"081203A301","B55.1","C",1
2013-01-01,170102,"081301A201","B55.2","C",1
2013-01-01,170101,"130901A101","B55.1","C",1
2013-01-01,170203,"150101A101","B55.1","C",1
2013-01-01,170101,"150135A101","B55.1","C",1
2013-01-01,170101,"170101A101","B55.1","C",2
2013-01-01,170104,"170101A101","B55.1","C",1
2013-01-01,170101,"170101A202","B55.1","C",1
2013-01-01,170102,"170101A202","B55.1","C",1
2013-01-01,170101,"170101A306","B55.1","C",1
2013-01-01,170102,"170102A201","B55.1","C",6
2013-01-01,170203,"170102A201","B55.1","C",1
2013-01-01,170102,"170102A304","B55.1","C",1
2013-01-01,170102,"170102A307","B55.1","C",1
2013-01-01,170102,"170102A308","B55.1","C",1
2013-01-01,170102,"170102A310","B55.1","C",2
2013-01-01,170302,"170102A316","B55.2","C",1
2013-01-01,170103,"170103A201","B55.2","C",1
2013-01-01,170103,"170103A202","B55.1","C",6
2013-01-01,170103,"170103A303","B55.1","C",1
2013-01-01,170103,"170103A305","B55.1","C",3
2013-01-01,170201,"170201A201","B55.1","C",1
2013-01-01,170201,"170201A301","B55.1","C",2
2013-01-01,170201,"170201A302","B55.1","C",1
2013-01-01,170201,"170201A306","B55.1","C",2
2013-01-01,170203,"170203A201","B55.1","C",1
2013-01-01,170204,"170204A201","B55.1","C",8
2013-01-01,170301,"170204A201","B55.1","C",1
2013-01-01,170301,"170301A201","B55.1","C",4
2013-01-01,170302,"170302A101","B55.1","C",1
2013-01-01,170302,"170302A307","B55.1","C",2
2013-01-01,170303,"170303A201","B55.1","C",1
2013-01-01,170303,"170303A305","B55.1","C",2
2013-01-01,170101,"210601A101","B55.1","C",1
2013-01-01,170102,"211101A101","B55.1","C",1
2013-01-01,170203,"211101A101","B55.1","C",1
2013-01-01,170303,"211101A101","B55.1","C",1
2013-02-01,170101,"030101A201","B55.1","C",1
2013-02-01,170102,"030201A101","B55.1","C",1
2013-02-01,170101,"040101A101","B55.2","C",1
2013-02-01,170203,"040101A101","B55.2","C",1
2013-02-01,170204,"040101A101","B55.2","C",1
2013-02-01,170101,"050101A101","B55.1","C",2
2013-02-01,170204,"080101A101","B55.2","C",1
2013-02-01,170102,"080101A204","B55.1","C",1
2013-02-01,170203,"080106A201","B55.1","C",1
2013-02-01,170101,"080302A301","B55.2","C",1
2013-02-01,170102,"081205A201","B55.1","C",1
2013-02-01,170204,"081205A302","B55.1","C",1
2013-02-01,170302,"081206A301","B55.2","C",1
2013-02-01,170103,"081305A201","B55.1","C",1
2013-02-01,170201,"150101A101","B55.2","C",1
2013-02-01,170101,"160108A101","B55.1","C",1
2013-02-01,170101,"170101A101","B55.1","C",6
2013-02-01,170103,"170101A101","B55.1","C",1
2013-02-01,170201,"170101A101","B55.1","C",1
2013-02-01,170204,"170101A101","B55.1","C",1
2013-02-01,170101,"170101A202","B55.1","C",1
2013-02-01,170103,"170101A202","B55.1","C",2
2013-02-01,170103,"170101A306","B55.1","C",1
2013-02-01,170303,"170101A306","B55.1","C",1
2013-02-01,170101,"170101A327","B55.1","C",1
2013-02-01,170102,"170102A201","B55.1","C",1
2013-02-01,170102,"170102A302","B55.1","C",1
2013-02-01,170102,"170102A307","B55.1","C",4
2013-02-01,170102,"170102A310","B55.1","C",1
2013-02-01,170102,"170102A313","B55.1","C",1
2013-02-01,170302,"170102A316","B55.1","C",1
2013-02-01,170303,"170102A316","B55.1","C",1
2013-02-01,170103,"170103A201","B55.1","C",5
2013-02-01,170103,"170103A202","B55.1","C",1
2013-02-01,170303,"170103A302","B55.1","C",1
2013-02-01,170103,"170103A303","B55.1","C",2
2013-02-01,170103,"170103A305","B55.1","C",1
2013-02-01,170103,"170103A307","B55.1","C",1
2013-02-01,170104,"170104A201","B55.1","C",2
2013-02-01,170201,"170201A201","B55.1","C",4
2013-02-01,170201,"170201A301","B55.1","C",1
2013-02-01,170201,"170201A302","B55.1","C",4
2013-02-01,170201,"170201A303","B55.1","C",1
2013-02-01,170202,"170202A303","B55.1","C",1
2013-02-01,170203,"170203A201","B55.1","C",1
2013-02-01,170203,"170204A201","B55.1","C",1
2013-02-01,170204,"170204A201","B55.1","C",1
2013-02-01,170302,"170302A101","B55.1","C",1
2013-02-01,170302,"170302A307","B55.1","C",1
2013-02-01,170303,"170303A201","B55.1","C",5
2013-02-01,170303,"210309A302","B55.1","C",1
2013-02-01,170101,"210902A201","B55.1","C",1
2013-02-01,170101,"211101A101","B55.2","C",1
2013-02-01,170102,"211101A101","B55.2","C",1
2013-02-01,170101,"230110A301","B55.1","C",1
2013-03-01,170101,"030101A101","B55.1","C",1
2013-03-01,170103,"030101A101","B55.1","C",1
2013-03-01,170204,"040101A101","B55.2","C",1
2013-03-01,170101,"050101A306","B55.1","C",1
2013-03-01,170201,"080101A101","B55.1","C",1
2013-03-01,170204,"080101A101","B55.2","C",1
2013-03-01,170302,"080101A101","B55.2","C",1
2013-03-01,170102,"080104A201","B55.1","C",1
2013-03-01,170101,"080106A101","B55.1","C",3
2013-03-01,170204,"080106A101","B55.1","C",1
2013-03-01,170302,"080106A101","B55.1","C",1
2013-03-01,170101,"080106A101","B55.2","C",3
2013-03-01,170203,"080106A201","B55.1","C",1
2013-03-01,170204,"080205A302","B55.1","C",1
2013-03-01,170102,"080304A301","B55.1","C",1
2013-03-01,170101,"080401A201","B55.1","C",1
2013-03-01,170101,"080402A301","B55.1","C",1
2013-03-01,170101,"080405A201","B55.2","C",1
2013-03-01,170101,"080902A302","B55.1","C",1
2013-03-01,170101,"080907A304","B55.1","C",1
2013-03-01,170101,"081006A302","B55.1","C",1
2013-03-01,170303,"081101A201","B55.1","C",1
2013-03-01,170102,"081203A301","B55.1","C",1
2013-03-01,170101,"081204A301","B55.1","C",1
2013-03-01,170101,"081205A302","B55.1","C",1
2013-03-01,170204,"081206A301","B55.1","C",1
2013-03-01,170102,"081210A201","B55.1","C",1
2013-03-01,170103,"150113D103","B55.1","C",1
2013-03-01,170101,"170101A101","B55.1","C",9
2013-03-01,170102,"170101A101","B55.1","C",1
2013-03-01,170103,"170101A101","B55.1","C",7
2013-03-01,170104,"170101A101","B55.1","C",1
2013-03-01,170303,"170101A101","B55.2","C",1
2013-03-01,170101,"170101A202","B55.1","C",2
2013-03-01,170103,"170101A202","B55.1","C",6
2013-03-01,170104,"170101A202","B55.1","C",2
2013-03-01,170201,"170101A202","B55.1","C",1
2013-03-01,170303,"170101A202","B55.1","C",1
2013-03-01,170101,"170101A306","B55.1","C",1
2013-03-01,170103,"170101A306","B55.1","C",1
2013-03-01,170102,"170102A201","B55.1","C",2
2013-03-01,170102,"170102A302","B55.1","C",1
2013-03-01,170102,"170102A307","B55.1","C",3
2013-03-01,170102,"170102A308","B55.1","C",5
2013-03-01,170102,"170102A313","B55.1","C",1
2013-03-01,170104,"170102A313","B55.1","C",1
2013-03-01,170103,"170103A201","B55.1","C",8
2013-03-01,170103,"170103A202","B55.1","C",12
2013-03-01,170103,"170103A303","B55.1","C",7
2013-03-01,170103,"170103A307","B55.1","C",3
2013-03-01,170104,"170104A201","B55.1","C",1
2013-03-01,170201,"170201A201","B55.1","C",1
2013-03-01,170201,"170201A201","B55.2","C",1
2013-03-01,170201,"170201A304","B55.1","C",3
2013-03-01,170202,"170202A303","B55.1","C",1
2013-03-01,170301,"170301A201","B55.1","C",2
2013-03-01,170301,"170302A101","B55.1","C",1
